epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
124,75310.1,1.48249,1.02495,1.1539,0.78954,0.74402,0.80129,0.51115,1.36917,0.80242,1.13856,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,75914.3,1.48267,1.02303,1.15069,0.79252,0.74176,0.80177,0.51233,1.36706,0.80078,1.13836,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,76517.4,1.47652,1.02478,1.14322,0.78822,0.74679,0.80272,0.51366,1.36547,0.79816,1.1367,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,77119.1,1.47635,1.02185,1.14929,0.7942,0.74694,0.80445,0.51477,1.36425,0.79403,1.13727,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,77725,1.46994,1.0131,1.14527,0.81006,0.73772,0.80517,0.51525,1.36253,0.79269,1.13628,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,78327.3,1.46815,1.01471,1.14497,0.80041,0.74335,0.80604,0.51607,1.3619,0.79227,1.13574,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,78935.4,1.47278,1.01521,1.14492,0.7999,0.743,0.80692,0.51634,1.36185,0.79044,1.13549,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,79538.3,1.46146,1.01306,1.14105,0.7955,0.74752,0.80826,0.5173,1.36062,0.79055,1.13506,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,80144.7,1.45908,1.00503,1.14008,0.82223,0.73353,0.8097,0.51829,1.35864,0.79078,1.13426,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,80750.8,1.46339,1.00649,1.1412,0.80216,0.74842,0.80967,0.51869,1.35554,0.79279,1.13304,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,81352.4,1.45909,1.01468,1.14174,0.82618,0.73302,0.81097,0.52013,1.35188,0.79475,1.13213,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,81955.7,1.45741,1.00505,1.13601,0.83945,0.72642,0.81148,0.5206,1.35046,0.79494,1.13117,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,82562.8,1.45026,0.99835,1.1345,0.81736,0.73938,0.81317,0.52139,1.34888,0.79233,1.13057,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,83166.5,1.44906,0.9934,1.13779,0.81113,0.74598,0.81399,0.52163,1.34705,0.79305,1.12931,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,83771.5,1.44876,0.99502,1.1342,0.8127,0.74508,0.81349,0.52173,1.34582,0.79362,1.12874,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,84376.3,1.44214,0.98937,1.1318,0.80549,0.74839,0.81499,0.52309,1.34553,0.79171,1.12825,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,84978.2,1.44148,0.98441,1.13079,0.81337,0.74466,0.81552,0.52383,1.34355,0.79001,1.12764,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,85583,1.43649,0.97986,1.12662,0.82137,0.74501,0.81832,0.52566,1.34176,0.78746,1.12679,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,86188.3,1.43842,0.98639,1.12956,0.82267,0.74378,0.81856,0.52588,1.34046,0.78732,1.12625,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,86789.2,1.43595,0.98123,1.12999,0.82439,0.74311,0.81857,0.52685,1.33827,0.78747,1.12514,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,87391.7,1.43613,0.97727,1.12951,0.81541,0.74931,0.81906,0.52737,1.33795,0.7852,1.12519,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,87995,1.43264,0.97009,1.12476,0.80897,0.75659,0.82013,0.52772,1.33673,0.78262,1.12472,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,88598.2,1.43413,0.9747,1.12132,0.83754,0.73936,0.82117,0.52863,1.33593,0.78139,1.12443,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,89200.4,1.42481,0.96951,1.12114,0.81523,0.75325,0.821,0.5284,1.33516,0.78031,1.12342,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,89805.2,1.42156,0.95918,1.1238,0.81575,0.75723,0.82265,0.52989,1.33463,0.77888,1.12306,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,90410.8,1.41885,0.95777,1.12169,0.81424,0.75673,0.82312,0.53009,1.33295,0.77876,1.12232,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,91015.7,1.41898,0.95892,1.12131,0.80947,0.75993,0.82297,0.53114,1.33237,0.77659,1.12159,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,91621.1,1.41641,0.95358,1.11692,0.8156,0.75815,0.82389,0.53215,1.33159,0.77391,1.12113,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,92229,1.40991,0.94878,1.11529,0.81596,0.75983,0.82538,0.53356,1.33031,0.77361,1.1199,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,92831.8,1.41435,0.94389,1.11353,0.81109,0.76368,0.82541,0.53422,1.32836,0.77132,1.11858,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,93436.5,1.40837,0.94839,1.11297,0.81175,0.76679,0.8264,0.53487,1.32799,0.76794,1.11788,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,94040.3,1.39994,0.94394,1.10878,0.8125,0.76577,0.82707,0.53569,1.32604,0.7676,1.11669,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,94642.7,1.4036,0.94114,1.10989,0.82117,0.75953,0.82702,0.53578,1.32469,0.7665,1.11607,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,95245.4,1.3929,0.93473,1.1103,0.81735,0.76511,0.82838,0.53663,1.32315,0.76613,1.11556,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,95851,1.3928,0.93345,1.10791,0.81319,0.77018,0.82896,0.53747,1.32069,0.76448,1.11496,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,96452.7,1.39278,0.92278,1.10783,0.81413,0.77148,0.82991,0.53866,1.31961,0.76229,1.11443,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,97056.1,1.38828,0.92581,1.10825,0.81819,0.76748,0.83011,0.53974,1.31928,0.76122,1.11483,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,97661.3,1.38481,0.92371,1.10662,0.81941,0.76896,0.83006,0.54109,1.3186,0.7581,1.11496,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,98261.5,1.37857,0.92082,1.10368,0.82359,0.76719,0.83141,0.54206,1.31744,0.75611,1.11476,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,98863.4,1.3748,0.91813,1.10319,0.82269,0.76904,0.83238,0.54308,1.31676,0.75399,1.11407,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,99469,1.36934,0.90181,1.09674,0.82502,0.77055,0.83332,0.54396,1.31539,0.7505,1.11317,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,100072,1.37046,0.90451,1.09648,0.83077,0.76831,0.83423,0.54482,1.31337,0.74984,1.11206,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,100677,1.36498,0.90296,1.09445,0.83318,0.77164,0.83583,0.54596,1.3115,0.74939,1.1111,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,101283,1.35766,0.89592,1.09387,0.83631,0.77018,0.83749,0.54625,1.31084,0.74708,1.11049,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,101886,1.36246,0.89827,1.09349,0.83408,0.7727,0.83839,0.54758,1.30982,0.74379,1.10961,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,102488,1.35596,0.89376,1.09426,0.82958,0.77645,0.83876,0.54816,1.30879,0.74398,1.10893,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,103095,1.35479,0.89612,1.09085,0.83271,0.7755,0.83936,0.54898,1.30702,0.7446,1.10762,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,103697,1.34985,0.88145,1.0898,0.83986,0.77391,0.84013,0.55004,1.30467,0.74409,1.10721,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,104302,1.34344,0.88158,1.0873,0.8397,0.77501,0.84089,0.55173,1.30307,0.74124,1.10727,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,104906,1.33977,0.8772,1.08575,0.83907,0.77667,0.84176,0.55329,1.303,0.73925,1.10735,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,105508,1.3329,0.87409,1.0848,0.83665,0.77831,0.84211,0.55359,1.30303,0.73582,1.10751,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,106111,1.32516,0.86392,1.08342,0.83913,0.77456,0.84231,0.5543,1.30114,0.73705,1.10718,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,106713,1.32594,0.85999,1.08041,0.84005,0.77636,0.84236,0.55384,1.30137,0.73367,1.10741,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,107317,1.32181,0.86136,1.07939,0.83956,0.77877,0.84379,0.55566,1.29939,0.73307,1.10699,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,107921,1.30871,0.85312,1.07488,0.84192,0.77581,0.84466,0.55677,1.2988,0.73114,1.10662,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,108524,1.31213,0.84759,1.07509,0.84089,0.77861,0.84555,0.55772,1.2975,0.73059,1.10579,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,109126,1.30934,0.84826,1.07281,0.84683,0.7773,0.84625,0.5586,1.29698,0.7286,1.10515,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,109731,1.30443,0.84403,1.06999,0.8502,0.77451,0.84706,0.55953,1.29655,0.72519,1.10451,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,110335,1.29296,0.83396,1.06939,0.84577,0.779,0.84751,0.5606,1.29447,0.72515,1.1035,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,110939,1.29161,0.83375,1.06598,0.84721,0.77975,0.84864,0.56156,1.29341,0.72288,1.10296,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,111543,1.28542,0.83139,1.06277,0.84475,0.78384,0.85036,0.56248,1.29225,0.72242,1.10235,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,112145,1.27873,0.8204,1.06404,0.85221,0.78202,0.85069,0.56255,1.29188,0.72177,1.10225,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,112750,1.27411,0.81857,1.06154,0.85027,0.78335,0.85092,0.5635,1.291,0.72064,1.1018,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,113352,1.27668,0.81323,1.0603,0.8501,0.78455,0.85216,0.56441,1.28951,0.72031,1.10105,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,113956,1.26348,0.80889,1.05683,0.85044,0.78493,0.85276,0.56491,1.28772,0.71987,1.0995,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,114563,1.25872,0.80325,1.05612,0.85438,0.78349,0.85447,0.56597,1.28523,0.72033,1.09822,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,115165,1.25463,0.80566,1.05297,0.85938,0.78248,0.85544,0.56754,1.28303,0.7194,1.09772,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,115802,1.19122,0.69892,1.05314,0.85397,0.78656,0.85626,0.56907,1.28141,0.71716,1.09657,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,116403,1.17838,0.6879,1.0476,0.8555,0.78621,0.85672,0.57026,1.27879,0.71546,1.09555,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,116997,1.16767,0.677,1.04586,0.85851,0.78694,0.85765,0.57214,1.27657,0.7135,1.09437,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,117596,1.16278,0.66917,1.04565,0.86092,0.78741,0.85856,0.57332,1.2749,0.71223,1.09372,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,118192,1.15308,0.65922,1.04168,0.85774,0.79029,0.85931,0.57495,1.27181,0.71136,1.09265,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,118788,1.14656,0.656,1.03956,0.86501,0.78637,0.85952,0.57561,1.26985,0.7099,1.09208,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,119385,1.1396,0.65053,1.04081,0.86,0.78912,0.85964,0.57606,1.26865,0.70905,1.09267,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,119983,1.12909,0.64177,1.03189,0.86496,0.78713,0.86056,0.57617,1.26826,0.70605,1.09292,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,120578,1.12633,0.63989,1.03139,0.86591,0.79005,0.86123,0.57727,1.26695,0.70338,1.09288,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,121176,1.11942,0.63481,1.02839,0.86159,0.79002,0.86143,0.57787,1.26653,0.70124,1.09272,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
